"ts_code","symbol","name","area","industry","market","list_date"
"600162.SH","600162","香江控股","深圳","全国地产","主板","19980609"
"600163.SH","600163","中闽能源","福建","新型电力","主板","19980602"
"600165.SH","600165","新日恒力","宁夏","化工原料","主板","19980529"
"600166.SH","600166","福田汽车","北京","汽车整车","主板","19980602"
"600167.SH","600167","联美控股","辽宁","供气供热","主板","19990128"
"600168.SH","600168","武汉控股","湖北","水务","主板","19980427"
"600169.SH","600169","太原重工","山西","工程机械","主板","19980904"
"600170.SH","600170","上海建工","上海","建筑工程","主板","19980623"
"600171.SH","600171","上海贝岭","上海","半导体","主板","19980924"
"600172.SH","600172","黄河旋风","河南","矿物制品","主板","19981126"
"600173.SH","600173","卧龙地产","浙江","全国地产","主板","19990415"
"600176.SH","600176","中国巨石","浙江","玻璃","主板","19990422"
"600177.SH","600177","雅戈尔","浙江","服饰","主板","19981119"
"600178.SH","600178","东安动力","黑龙江","汽车配件","主板","19981014"
"600179.SH","600179","安通控股","黑龙江","仓储物流","主板","19981104"
"600180.SH","600180","瑞茂通","山东","仓储物流","主板","19980703"
"600182.SH","600182","SST佳通","黑龙江","汽车配件","主板","19990507"
"600183.SH","600183","生益科技","广东","元器件","主板","19981028"
"600184.SH","600184","光电股份","湖北","专用机械","主板","20031106"
"600185.SH","600185","格力地产","广东","区域地产","主板","19990611"
"600186.SH","600186","莲花健康","河南","食品","主板","19980825"
"600187.SH","600187","国中水务","黑龙江","水务","主板","19981111"
"600188.SH","600188","兖州煤业","山东","煤炭开采","主板","19980701"
"600189.SH","600189","泉阳泉","吉林","软饮料","主板","19981007"
"600190.SH","600190","锦州港","辽宁","港口","主板","19990609"
"600191.SH","600191","*ST华资","内蒙","食品","主板","19981210"
"600192.SH","600192","长城电工","甘肃","电气设备","主板","19981224"
"600193.SH","600193","创兴资源","上海","装修装饰","主板","19990527"
"600195.SH","600195","中牧股份","北京","饲料","主板","19990107"
"600196.SH","600196","复星医药","上海","化学制药","主板","19980807"
"600197.SH","600197","伊力特","新疆","白酒","主板","19990916"
"600198.SH","600198","*ST大唐","北京","通信设备","主板","19981021"
"600199.SH","600199","金种子酒","安徽","白酒","主板","19980812"
"600200.SH","600200","江苏吴中","江苏","化学制药","主板","19990401"
"600201.SH","600201","生物股份","内蒙","农业综合","主板","19990115"
"600202.SH","600202","哈空调","黑龙江","电气设备","主板","19990603"
"600203.SH","600203","福日电子","福建","元器件","主板","19990514"
"600206.SH","600206","有研新材","北京","半导体","主板","19990319"
"600207.SH","600207","安彩高科","河南","供气供热","主板","19990714"
"600208.SH","600208","新湖中宝","浙江","全国地产","主板","19990623"
"600209.SH","600209","*ST罗顿","海南","装修装饰","主板","19990325"
"600210.SH","600210","紫江企业","上海","广告包装","主板","19990824"
"600211.SH","600211","西藏药业","西藏","中成药","主板","19990721"
"600212.SH","600212","江泉实业","山东","综合类","主板","19990817"
"600213.SH","600213","亚星客车","江苏","汽车整车","主板","19990831"
"600215.SH","600215","长春经开","吉林","园区开发","主板","19990909"
"600216.SH","600216","浙江医药","浙江","化学制药","主板","19991021"
"600217.SH","600217","中再资环","陕西","环境保护","主板","19991216"
"600218.SH","600218","全柴动力","安徽","农用机械","主板","19981203"
"600219.SH","600219","南山铝业","山东","铝","主板","19991223"
"600220.SH","600220","江苏阳光","江苏","纺织","主板","19990927"
"600221.SH","600221","*ST海航","海南","空运","主板","19991125"
"600222.SH","600222","太龙药业","河南","中成药","主板","19991105"
"600223.SH","600223","鲁商发展","山东","区域地产","主板","20000113"
"600225.SH","600225","*ST松江","天津","区域地产","主板","20000127"
"600226.SH","600226","ST瀚叶","浙江","互联网","主板","19991116"
"600227.SH","600227","圣济堂","贵州","化学制药","主板","20000221"
"600228.SH","600228","返利科技","江西","互联网","主板","19990119"
"600229.SH","600229","城市传媒","山东","出版业","主板","20000309"
"600230.SH","600230","沧州大化","河北","农药化肥","主板","20000406"
"600231.SH","600231","凌钢股份","辽宁","普钢","主板","20000511"
"600232.SH","600232","金鹰股份","浙江","纺织","主板","20000602"
"600233.SH","600233","圆通速递","辽宁","仓储物流","主板","20000608"
"600234.SH","600234","山水文化","山西","综合类","主板","20000615"
"600235.SH","600235","民丰特纸","浙江","造纸","主板","20000615"
"600236.SH","600236","桂冠电力","广西","水力发电","主板","20000323"
"600237.SH","600237","铜峰电子","安徽","元器件","主板","20000609"
"600238.SH","600238","海南椰岛","海南","红黄酒","主板","20000120"
"600239.SH","600239","*ST云城","云南","区域地产","主板","19991202"
"600241.SH","600241","ST时万","辽宁","商贸代理","主板","20001128"
"600242.SH","600242","ST中昌","广东","软件服务","主板","20001207"
"600243.SH","600243","青海华鼎","青海","机床制造","主板","20001120"
"600246.SH","600246","万通发展","北京","区域地产","主板","20000922"
"600248.SH","600248","陕西建工","陕西","建筑工程","主板","20000622"
"600249.SH","600249","两面针","广西","日用化工","主板","20040130"
"600250.SH","600250","南纺股份","江苏","商贸代理","主板","20010306"
"600251.SH","600251","冠农股份","新疆","农业综合","主板","20030609"
"600252.SH","600252","中恒集团","广西","中成药","主板","20001130"
"600255.SH","600255","鑫科材料","安徽","铜","主板","20001122"
"600256.SH","600256","广汇能源","新疆","石油开采","主板","20000526"
"600257.SH","600257","大湖股份","湖南","渔业","主板","20000612"
"600258.SH","600258","首旅酒店","北京","酒店餐饮","主板","20000601"
"600259.SH","600259","广晟有色","海南","小金属","主板","20000525"
"600260.SH","600260","ST凯乐","湖北","通信设备","主板","20000706"
"600261.SH","600261","阳光照明","浙江","家用电器","主板","20000720"
"600262.SH","600262","北方股份","内蒙","汽车整车","主板","20000630"
"600265.SH","600265","*ST景谷","云南","林业","主板","20000825"
"600266.SH","600266","城建发展","北京","区域地产","主板","19990203"
"600267.SH","600267","海正药业","浙江","化学制药","主板","20000725"
"600268.SH","600268","国电南自","江苏","电气设备","主板","19991118"
"600269.SH","600269","赣粤高速","江西","路桥","主板","20000518"
"600271.SH","600271","航天信息","北京","IT设备","主板","20030711"
"600272.SH","600272","开开实业","上海","医药商业","主板","20010228"
"600273.SH","600273","嘉化能源","浙江","化工原料","主板","20030627"
"600275.SH","600275","*ST昌鱼","湖北","农业综合","主板","20000810"
"600276.SH","600276","恒瑞医药","江苏","化学制药","主板","20001018"
"600277.SH","600277","亿利洁能","内蒙","化工原料","主板","20000725"
"600278.SH","600278","东方创业","上海","商贸代理","主板","20000712"
"600279.SH","600279","重庆港九","重庆","港口","主板","20000731"
"600280.SH","600280","中央商场","江苏","百货","主板","20000926"
"600281.SH","600281","太化股份","山西","综合类","主板","20001109"
"600282.SH","600282","南钢股份","江苏","普钢","主板","20000919"
"600283.SH","600283","钱江水利","浙江","水务","主板","20001018"
"600284.SH","600284","浦东建设","上海","建筑工程","主板","20040316"
"600285.SH","600285","羚锐制药","河南","中成药","主板","20001018"
"600287.SH","600287","江苏舜天","江苏","商贸代理","主板","20000901"
"600288.SH","600288","大恒科技","北京","软件服务","主板","20001129"
"600289.SH","600289","ST信通","黑龙江","软件服务","主板","20000720"
"600290.SH","600290","ST华仪","浙江","电气设备","主板","20001106"
"600291.SH","600291","*ST西水","内蒙","保险","主板","20000731"
"600292.SH","600292","远达环保","重庆","环境保护","主板","20001101"
"600293.SH","600293","三峡新材","湖北","玻璃","主板","20000919"
"600295.SH","600295","鄂尔多斯","内蒙","小金属","主板","20010426"
"600297.SH","600297","广汇汽车","辽宁","汽车服务","主板","20001116"
"600298.SH","600298","安琪酵母","湖北","食品","主板","20000818"
"600299.SH","600299","安迪苏","北京","化学制药","主板","20000420"
"600300.SH","600300","ST维维","江苏","软饮料","主板","20000630"
"600301.SH","600301","*ST南化","广西","商贸代理","主板","20000712"
"600302.SH","600302","标准股份","陕西","纺织机械","主板","20001213"
"600303.SH","600303","曙光股份","辽宁","汽车整车","主板","20001226"
"600305.SH","600305","恒顺醋业","江苏","食品","主板","20010206"
"600306.SH","600306","*ST商城","辽宁","百货","主板","20001226"
"600307.SH","600307","酒钢宏兴","甘肃","普钢","主板","20001220"
"600308.SH","600308","华泰股份","山东","造纸","主板","20000928"
"600309.SH","600309","万华化学","山东","化工原料","主板","20010105"
"600310.SH","600310","桂东电力","广西","水力发电","主板","20010228"
"600311.SH","600311","ST荣华","甘肃","黄金","主板","20010626"
"600312.SH","600312","平高电气","河南","电气设备","主板","20010221"
"600313.SH","600313","农发种业","北京","种植业","主板","20010119"
"600315.SH","600315","上海家化","上海","日用化工","主板","20010315"
"600316.SH","600316","洪都航空","江西","航空","主板","20001215"
"600318.SH","600318","新力金融","安徽","多元金融","主板","20001208"
"600319.SH","600319","*ST亚星","山东","化工原料","主板","20010326"
"600320.SH","600320","振华重工","上海","工程机械","主板","20001221"
"600321.SH","600321","正源股份","四川","其他建材","主板","20010524"
"600322.SH","600322","天房发展","天津","区域地产","主板","20010910"
"600323.SH","600323","瀚蓝环境","广东","水务","主板","20001225"
"600325.SH","600325","华发股份","广东","区域地产","主板","20040225"
"600326.SH","600326","西藏天路","西藏","水泥","主板","20010116"
"600327.SH","600327","大东方","江苏","汽车服务","主板","20020625"
"600328.SH","600328","中盐化工","内蒙","化工原料","主板","20001222"
"600329.SH","600329","中新药业","天津","中成药","主板","20010606"
"600330.SH","600330","天通股份","浙江","元器件","主板","20010118"
"600331.SH","600331","宏达股份","四川","铅锌","主板","20011220"
"600332.SH","600332","白云山","广东","中成药","主板","20010206"
"600333.SH","600333","长春燃气","吉林","供气供热","主板","20001211"
"600335.SH","600335","国机汽车","天津","汽车配件","主板","20010305"
"600336.SH","600336","澳柯玛","山东","家用电器","主板","20001229"
"600337.SH","600337","美克家居","新疆","家居用品","主板","20001127"
"600338.SH","600338","西藏珠峰","西藏","铅锌","主板","20001227"
"600339.SH","600339","中油工程","新疆","石油加工","主板","20001225"
"600340.SH","600340","华夏幸福","河北","区域地产","主板","20031230"
"600343.SH","600343","航天动力","陕西","航空","主板","20030408"
"600345.SH","600345","长江通信","湖北","通信设备","主板","20001222"
"600346.SH","600346","恒力石化","辽宁","化纤","主板","20010820"
"600348.SH","600348","华阳股份","山西","煤炭开采","主板","20030821"
"600350.SH","600350","山东高速","山东","路桥","主板","20020318"
"600351.SH","600351","亚宝药业","山西","中成药","主板","20020926"
"600352.SH","600352","浙江龙盛","浙江","染料涂料","主板","20030801"
"600353.SH","600353","旭光电子","四川","元器件","主板","20021120"
"600354.SH","600354","敦煌种业","甘肃","种植业","主板","20040115"
"600355.SH","600355","精伦电子","湖北","元器件","主板","20020613"
"600356.SH","600356","恒丰纸业","黑龙江","造纸","主板","20010419"
"600358.SH","600358","国旅联合","江苏","旅游服务","主板","20000922"
"600359.SH","600359","新农开发","新疆","农业综合","主板","19990429"
"600360.SH","600360","华微电子","吉林","半导体","主板","20010316"
"600361.SH","600361","华联综超","北京","超市连锁","主板","20011129"
"600362.SH","600362","江西铜业","江西","铜","主板","20020111"
"600363.SH","600363","联创光电","江西","元器件","主板","20010329"
"600365.SH","600365","ST通葡","吉林","红黄酒","主板","20010115"
"600366.SH","600366","宁波韵升","浙江","矿物制品","主板","20001030"
"600367.SH","600367","红星发展","贵州","化工原料","主板","20010320"
"600368.SH","600368","五洲交通","广西","路桥","主板","20001221"
"600369.SH","600369","西南证券","重庆","证券","主板","20010109"
"600370.SH","600370","三房巷","江苏","化工原料","主板","20030306"
"600371.SH","600371","万向德农","黑龙江","种植业","主板","20020916"
"600372.SH","600372","中航电子","北京","航空","主板","20010706"
"600373.SH","600373","中文传媒","江西","出版业","主板","20020304"
"600375.SH","600375","汉马科技","安徽","汽车整车","主板","20030401"
"600376.SH","600376","首开股份","北京","区域地产","主板","20010312"
"600377.SH","600377","宁沪高速","江苏","路桥","主板","20010116"
"600378.SH","600378","昊华科技","四川","化工原料","主板","20010111"
"600379.SH","600379","宝光股份","陕西","电气设备","主板","20020116"
"600380.SH","600380","健康元","深圳","化学制药","主板","20010608"
"600381.SH","600381","青海春天","青海","医疗保健","主板","20010508"
"600382.SH","600382","*ST广珠","广东","商贸代理","主板","20010118"
"600383.SH","600383","金地集团","深圳","全国地产","主板","20010412"
"600385.SH","600385","*ST金泰","山东","黄金","主板","20010723"
"600386.SH","600386","北巴传媒","北京","汽车服务","主板","20010216"
"600387.SH","600387","ST海越","浙江","石油贸易","主板","20040218"
"600388.SH","600388","龙净环保","福建","环境保护","主板","20001229"
"600389.SH","600389","江山股份","江苏","农药化肥","主板","20010110"
"600390.SH","600390","五矿资本","湖南","多元金融","主板","20010115"
"600391.SH","600391","航发科技","四川","航空","主板","20011212"
"600392.SH","600392","盛和资源","四川","小金属","主板","20030529"
"600393.SH","600393","ST粤泰","广东","全国地产","主板","20010319"
"600395.SH","600395","盘江股份","贵州","煤炭开采","主板","20010531"
"600396.SH","600396","金山股份","辽宁","火力发电","主板","20010328"
"600397.SH","600397","安源煤业","江西","煤炭开采","主板","20020702"
"600398.SH","600398","海澜之家","江苏","服饰","主板","20001228"
"600399.SH","600399","抚顺特钢","辽宁","特种钢","主板","20001229"
"600400.SH","600400","红豆股份","江苏","服饰","主板","20010108"
"600403.SH","600403","ST大有","河南","煤炭开采","主板","20031009"
"600405.SH","600405","动力源","北京","电气设备","主板","20040401"
"600406.SH","600406","国电南瑞","江苏","电气设备","主板","20031016"
"600408.SH","600408","ST安泰","山西","焦炭加工","主板","20030212"
"600409.SH","600409","三友化工","河北","化工原料","主板","20030618"
"600410.SH","600410","华胜天成","北京","软件服务","主板","20040427"
"600415.SH","600415","小商品城","浙江","商品城","主板","20020509"
"600416.SH","600416","湘电股份","湖南","电气设备","主板","20020718"
"600418.SH","600418","江淮汽车","安徽","汽车整车","主板","20010824"
"600419.SH","600419","天润乳业","新疆","乳制品","主板","20010628"
"600420.SH","600420","国药现代","上海","化学制药","主板","20040616"
"600421.SH","600421","华嵘控股","湖北","综合类","主板","20040607"
"600422.SH","600422","昆药集团","云南","中成药","主板","20001206"
"600423.SH","600423","柳化股份","广西","农药化肥","主板","20030717"
"600425.SH","600425","青松建化","新疆","水泥","主板","20030724"
"600426.SH","600426","华鲁恒升","山东","农药化肥","主板","20020620"
"600428.SH","600428","中远海特","广东","水运","主板","20020418"
"600429.SH","600429","三元股份","北京","乳制品","主板","20030915"
"600433.SH","600433","冠豪高新","广东","造纸","主板","20030619"
"600435.SH","600435","北方导航","北京","专用机械","主板","20030704"
"600436.SH","600436","片仔癀","福建","中成药","主板","20030616"
"600438.SH","600438","通威股份","四川","电气设备","主板","20040302"
"600439.SH","600439","瑞贝卡","河南","服饰","主板","20030710"
"600444.SH","600444","国机通用","安徽","专用机械","主板","20040219"
"600446.SH","600446","金证股份","深圳","软件服务","主板","20031224"
"600448.SH","600448","华纺股份","山东","纺织","主板","20010903"
"600449.SH","600449","宁夏建材","宁夏","水泥","主板","20030829"
"600452.SH","600452","涪陵电力","重庆","水力发电","主板","20040303"
"600455.SH","600455","博通股份","陕西","文教休闲","主板","20040329"
"600456.SH","600456","宝钛股份","陕西","小金属","主板","20020412"
"600458.SH","600458","时代新材","湖南","塑料","主板","20021219"
"600459.SH","600459","贵研铂业","云南","小金属","主板","20030516"
"600460.SH","600460","士兰微","浙江","半导体","主板","20030311"
"600461.SH","600461","洪城环境","江西","水务","主板","20040601"
"600462.SH","600462","ST九有","湖北","广告包装","主板","20030903"
"600463.SH","600463","空港股份","北京","园区开发","主板","20040318"
"600466.SH","600466","蓝光发展","四川","区域地产","主板","20010212"
"600467.SH","600467","好当家","山东","渔业","主板","20040405"
"600468.SH","600468","百利电气","天津","电气设备","主板","20010615"
"600469.SH","600469","风神股份","河南","汽车配件","主板","20031021"
"600470.SH","600470","六国化工","安徽","农药化肥","主板","20040305"
"600475.SH","600475","华光环能","江苏","环境保护","主板","20030721"
"600476.SH","600476","湘邮科技","湖南","软件服务","主板","20031210"
"600477.SH","600477","杭萧钢构","浙江","钢加工","主板","20031110"
"600478.SH","600478","科力远","湖南","元器件","主板","20030918"
"600479.SH","600479","千金药业","湖南","中成药","主板","20040312"
"600480.SH","600480","凌云股份","河北","汽车配件","主板","20030815"
"600481.SH","600481","双良节能","江苏","环境保护","主板","20030422"
"600482.SH","600482","中国动力","河北","电气设备","主板","20040714"
"600483.SH","600483","福能股份","福建","火力发电","主板","20040531"
"600486.SH","600486","扬农化工","江苏","农药化肥","主板","20020425"
"600487.SH","600487","亨通光电","江苏","通信设备","主板","20030822"
"600488.SH","600488","天药股份","天津","化学制药","主板","20010618"
"600489.SH","600489","中金黄金","北京","黄金","主板","20030814"
"600490.SH","600490","鹏欣资源","上海","铜","主板","20030626"
"600491.SH","600491","龙元建设","浙江","建筑工程","主板","20040524"
"600493.SH","600493","凤竹纺织","福建","纺织","主板","20040421"
"600495.SH","600495","晋西车轴","山西","运输设备","主板","20040526"
"600496.SH","600496","精工钢构","安徽","钢加工","主板","20020605"
"600497.SH","600497","驰宏锌锗","云南","铅锌","主板","20040420"
"600498.SH","600498","烽火通信","湖北","通信设备","主板","20010823"
"600499.SH","600499","科达制造","广东","专用机械","主板","20021010"
"600500.SH","600500","中化国际","上海","商贸代理","主板","20000301"
"600501.SH","600501","航天晨光","江苏","汽车配件","主板","20010615"
"600502.SH","600502","安徽建工","安徽","建筑工程","主板","20030415"
"600503.SH","600503","华丽家族","上海","区域地产","主板","20020709"
"600505.SH","600505","西昌电力","四川","水力发电","主板","20020530"
"600506.SH","600506","*ST香梨","新疆","种植业","主板","20011226"
"600507.SH","600507","方大特钢","江西","特种钢","主板","20030930"
"600508.SH","600508","上海能源","上海","煤炭开采","主板","20010829"
"600509.SH","600509","天富能源","新疆","火力发电","主板","20020228"
"600510.SH","600510","黑牡丹","江苏","全国地产","主板","20020618"
"600511.SH","600511","国药股份","北京","医药商业","主板","20021127"
"600512.SH","600512","腾达建设","浙江","建筑工程","主板","20021226"
"600513.SH","600513","联环药业","江苏","化学制药","主板","20030319"
"600515.SH","600515","*ST基础","海南","全国地产","主板","20020806"
"600516.SH","600516","方大炭素","甘肃","矿物制品","主板","20020830"
"600517.SH","600517","国网英大","上海","电气设备","主板","20031010"
"600518.SH","600518","*ST康美","广东","中成药","主板","20010319"
"600519.SH","600519","贵州茅台","贵州","白酒","主板","20010827"
"600520.SH","600520","文一科技","安徽","机械基件","主板","20020108"
"600521.SH","600521","华海药业","浙江","化学制药","主板","20030304"
"600522.SH","600522","中天科技","江苏","通信设备","主板","20021024"
"600523.SH","600523","贵航股份","贵州","汽车配件","主板","20011227"
"600525.SH","600525","长园集团","深圳","电气设备","主板","20021202"
"600526.SH","600526","菲达环保","浙江","环境保护","主板","20020722"
"600527.SH","600527","江南高纤","江苏","化纤","主板","20031127"
"600528.SH","600528","中铁工业","北京","运输设备","主板","20010528"
"600529.SH","600529","山东药玻","山东","医疗保健","主板","20020603"
"600530.SH","600530","交大昂立","上海","医疗保健","主板","20010702"
"600531.SH","600531","豫光金铅","河南","铅锌","主板","20020730"
"600532.SH","600532","未来股份","上海","医疗保健","主板","20021031"
"600533.SH","600533","栖霞建设","江苏","区域地产","主板","20020328"
"600535.SH","600535","天士力","天津","中成药","主板","20020823"
"600536.SH","600536","中国软件","北京","软件服务","主板","20020517"
"600537.SH","600537","亿晶光电","浙江","电气设备","主板","20030123"
"600538.SH","600538","国发股份","广西","医药商业","主板","20030114"
"600539.SH","600539","狮头股份","山西","水泥","主板","20010824"
"600540.SH","600540","新赛股份","新疆","种植业","主板","20040107"
"600543.SH","600543","莫高股份","甘肃","红黄酒","主板","20040324"
"600545.SH","600545","卓郎智能","新疆","纺织机械","主板","20031203"
"600546.SH","600546","山煤国际","山西","煤炭开采","主板","20030731"
"600547.SH","600547","山东黄金","山东","黄金","主板","20030828"
"600548.SH","600548","深高速","深圳","路桥","主板","20011225"
"600549.SH","600549","厦门钨业","福建","小金属","主板","20021107"
"600550.SH","600550","保变电气","河北","电气设备","主板","20010228"
"600551.SH","600551","时代出版","安徽","出版业","主板","20020905"
"600552.SH","600552","凯盛科技","安徽","玻璃","主板","20021108"
"600555.SH","600555","*ST海创","海南","旅游服务","主板","20010328"
"600556.SH","600556","天下秀","广西","互联网","主板","20010807"
"600557.SH","600557","康缘药业","江苏","中成药","主板","20020918"
"600558.SH","600558","大西洋","四川","钢加工","主板","20010227"
"600559.SH","600559","老白干酒","河北","白酒","主板","20021029"
"600560.SH","600560","金自天正","北京","电气设备","主板","20020919"
"600561.SH","600561","江西长运","江西","公共交通","主板","20020716"
"600562.SH","600562","国睿科技","江苏","通信设备","主板","20030128"
"600563.SH","600563","法拉电子","福建","元器件","主板","20021210"
"600565.SH","600565","迪马股份","重庆","全国地产","主板","20020723"
"600566.SH","600566","济川药业","湖北","中成药","主板","20010822"
"600567.SH","600567","山鹰国际","安徽","造纸","主板","20011218"
"600568.SH","600568","ST中珠","湖北","区域地产","主板","20010518"
"600569.SH","600569","安阳钢铁","河南","普钢","主板","20010820"
"600570.SH","600570","恒生电子","浙江","软件服务","主板","20031216"
"600571.SH","600571","信雅达","浙江","软件服务","主板","20021101"
"600572.SH","600572","康恩贝","浙江","中成药","主板","20040412"
"600573.SH","600573","惠泉啤酒","福建","啤酒","主板","20030226"
"600575.SH","600575","淮河能源","安徽","水运","主板","20030328"
"600576.SH","600576","祥源文化","浙江","影视音像","主板","20030220"
"600577.SH","600577","精达股份","安徽","电气设备","主板","20020911"
"600578.SH","600578","京能电力","北京","火力发电","主板","20020510"
"600579.SH","600579","克劳斯","山东","化工机械","主板","20020809"
"600580.SH","600580","卧龙电驱","浙江","电气设备","主板","20020606"
"600581.SH","600581","八一钢铁","新疆","普钢","主板","20020816"
"600582.SH","600582","天地科技","北京","工程机械","主板","20020515"
