"ts_code","symbol","name","area","industry","market","list_date"
"002827.SZ","002827","高争民爆","西藏","化工原料","中小板","20161209"
"002828.SZ","002828","贝肯能源","新疆","石油开采","中小板","20161208"
"002829.SZ","002829","星网宇达","北京","通信设备","中小板","20161213"
"002830.SZ","002830","名雕股份","深圳","装修装饰","中小板","20161213"
"002831.SZ","002831","裕同科技","深圳","广告包装","中小板","20161216"
"002832.SZ","002832","比音勒芬","广东","服饰","中小板","20161223"
"002833.SZ","002833","弘亚数控","广东","专用机械","中小板","20161228"
"002835.SZ","002835","同为股份","深圳","元器件","中小板","20161228"
"002836.SZ","002836","新宏泽","广东","广告包装","中小板","20161229"
"002837.SZ","002837","英维克","深圳","专用机械","中小板","20161229"
"002838.SZ","002838","道恩股份","山东","塑料","中小板","20170106"
"002839.SZ","002839","张家港行","江苏","银行","中小板","20170124"
"002840.SZ","002840","华统股份","浙江","食品","中小板","20170110"
"002841.SZ","002841","视源股份","广东","元器件","中小板","20170119"
"002842.SZ","002842","翔鹭钨业","广东","小金属","中小板","20170119"
"002843.SZ","002843","泰嘉股份","湖南","钢加工","中小板","20170120"
"002845.SZ","002845","同兴达","深圳","元器件","中小板","20170125"
"002846.SZ","002846","英联股份","广东","广告包装","中小板","20170207"
"002847.SZ","002847","盐津铺子","湖南","食品","中小板","20170208"
"002848.SZ","002848","高斯贝尔","湖南","通信设备","中小板","20170213"
"002849.SZ","002849","威星智能","浙江","电器仪表","中小板","20170217"
"002850.SZ","002850","科达利","深圳","机械基件","中小板","20170302"
"002851.SZ","002851","麦格米特","深圳","电气设备","中小板","20170306"
"002852.SZ","002852","道道全","湖南","食品","中小板","20170310"
"002853.SZ","002853","皮阿诺","广东","家居用品","中小板","20170310"
"002855.SZ","002855","捷荣技术","广东","元器件","中小板","20170321"
"002856.SZ","002856","美芝股份","深圳","装修装饰","中小板","20170320"
"002857.SZ","002857","三晖电气","河南","电器仪表","中小板","20170323"
"002858.SZ","002858","力盛赛车","上海","文教休闲","中小板","20170324"
"002859.SZ","002859","洁美科技","浙江","元器件","中小板","20170407"
"002860.SZ","002860","星帅尔","浙江","电气设备","中小板","20170412"
"002861.SZ","002861","瀛通通讯","湖北","通信设备","中小板","20170413"
"002862.SZ","002862","实丰文化","广东","文教休闲","中小板","20170411"
"002863.SZ","002863","今飞凯达","浙江","汽车配件","中小板","20170418"
"002864.SZ","002864","盘龙药业","陕西","中成药","中小板","20171116"
"002865.SZ","002865","钧达股份","海南","汽车配件","中小板","20170425"
"002866.SZ","002866","传艺科技","江苏","IT设备","中小板","20170426"
"002867.SZ","002867","周大生","深圳","服饰","中小板","20170427"
"002868.SZ","002868","绿康生化","福建","农业综合","中小板","20170503"
"002869.SZ","002869","金溢科技","深圳","通信设备","中小板","20170515"
"002870.SZ","002870","香山股份","广东","汽车配件","中小板","20170515"
"002871.SZ","002871","伟隆股份","山东","机械基件","中小板","20170511"
"002872.SZ","002872","ST天圣","重庆","化学制药","中小板","20170519"
"002873.SZ","002873","新天药业","贵州","中成药","中小板","20170519"
"002875.SZ","002875","安奈儿","深圳","服饰","中小板","20170601"
"002876.SZ","002876","三利谱","深圳","元器件","中小板","20170525"
"002877.SZ","002877","智能自控","江苏","电器仪表","中小板","20170605"
"002878.SZ","002878","元隆雅图","北京","文教休闲","中小板","20170606"
"002879.SZ","002879","长缆科技","湖南","电气设备","中小板","20170707"
"002880.SZ","002880","卫光生物","深圳","生物制药","中小板","20170616"
"002881.SZ","002881","美格智能","深圳","通信设备","中小板","20170622"
"002882.SZ","002882","金龙羽","深圳","电气设备","中小板","20170717"
"002883.SZ","002883","中设股份","江苏","建筑工程","中小板","20170620"
"002884.SZ","002884","凌霄泵业","广东","专用机械","中小板","20170711"
"002885.SZ","002885","京泉华","深圳","元器件","中小板","20170627"
"002886.SZ","002886","沃特股份","深圳","塑料","中小板","20170627"
"002887.SZ","002887","绿茵生态","天津","环境保护","中小板","20170801"
"002888.SZ","002888","惠威科技","广东","元器件","中小板","20170721"
"002889.SZ","002889","东方嘉盛","深圳","仓储物流","中小板","20170731"
"002890.SZ","002890","弘宇股份","山东","农用机械","中小板","20170802"
"002891.SZ","002891","中宠股份","山东","饲料","中小板","20170821"
"002892.SZ","002892","科力尔","湖南","电气设备","中小板","20170817"
"002893.SZ","002893","华通热力","北京","供气供热","中小板","20170915"
"002895.SZ","002895","川恒股份","贵州","化工原料","中小板","20170825"
"002896.SZ","002896","中大力德","浙江","机械基件","中小板","20170829"
"002897.SZ","002897","意华股份","浙江","元器件","中小板","20170907"
"002898.SZ","002898","赛隆药业","广东","化学制药","中小板","20170912"
"002899.SZ","002899","英派斯","山东","文教休闲","中小板","20170915"
"002900.SZ","002900","哈三联","黑龙江","化学制药","中小板","20170922"
"002901.SZ","002901","大博医疗","福建","医疗保健","中小板","20170922"
"002902.SZ","002902","铭普光磁","广东","元器件","中小板","20170929"
"002903.SZ","002903","宇环数控","湖南","机床制造","中小板","20171013"
"002905.SZ","002905","金逸影视","广东","影视音像","中小板","20171016"
"002906.SZ","002906","华阳集团","广东","汽车配件","中小板","20171013"
"002907.SZ","002907","华森制药","重庆","化学制药","中小板","20171020"
"002908.SZ","002908","德生科技","广东","元器件","中小板","20171020"
"002909.SZ","002909","集泰股份","广东","化工原料","中小板","20171026"
"002910.SZ","002910","庄园牧场","甘肃","乳制品","中小板","20171031"
"002911.SZ","002911","佛燃能源","广东","供气供热","中小板","20171122"
"002912.SZ","002912","中新赛克","深圳","软件服务","中小板","20171121"
"002913.SZ","002913","奥士康","湖南","元器件","中小板","20171201"
"002915.SZ","002915","中欣氟材","浙江","化工原料","中小板","20171205"
"002916.SZ","002916","深南电路","深圳","元器件","中小板","20171213"
"002917.SZ","002917","金奥博","深圳","化工原料","中小板","20171208"
"002918.SZ","002918","蒙娜丽莎","广东","其他建材","中小板","20171219"
"002919.SZ","002919","名臣健康","广东","日用化工","中小板","20171218"
"002920.SZ","002920","德赛西威","广东","汽车配件","中小板","20171226"
"002921.SZ","002921","联诚精密","山东","汽车配件","中小板","20171227"
"002922.SZ","002922","伊戈尔","广东","电气设备","中小板","20171229"
"002923.SZ","002923","润都股份","广东","化学制药","中小板","20180105"
"002925.SZ","002925","盈趣科技","福建","元器件","中小板","20180115"
"002926.SZ","002926","华西证券","四川","证券","中小板","20180205"
"002927.SZ","002927","泰永长征","贵州","电气设备","中小板","20180223"
"002928.SZ","002928","华夏航空","贵州","空运","中小板","20180302"
"002929.SZ","002929","润建股份","广西","通信设备","中小板","20180301"
"002930.SZ","002930","宏川智慧","广东","仓储物流","中小板","20180328"
"002931.SZ","002931","锋龙股份","浙江","汽车配件","中小板","20180403"
"002932.SZ","002932","明德生物","湖北","医疗保健","中小板","20180710"
"002933.SZ","002933","新兴装备","北京","航空","中小板","20180828"
"002935.SZ","002935","天奥电子","四川","元器件","中小板","20180903"
"002936.SZ","002936","郑州银行","河南","银行","中小板","20180919"
"002937.SZ","002937","兴瑞科技","浙江","元器件","中小板","20180926"
"002938.SZ","002938","鹏鼎控股","深圳","元器件","中小板","20180918"
"002939.SZ","002939","长城证券","深圳","证券","中小板","20181026"
"002940.SZ","002940","昂利康","浙江","化学制药","中小板","20181023"
"002941.SZ","002941","新疆交建","新疆","建筑工程","中小板","20181128"
"002942.SZ","002942","新农股份","浙江","农药化肥","中小板","20181205"
"002943.SZ","002943","宇晶股份","湖南","机床制造","中小板","20181129"
"002945.SZ","002945","华林证券","西藏","证券","中小板","20190117"
"002946.SZ","002946","新乳业","四川","乳制品","中小板","20190125"
"002947.SZ","002947","恒铭达","江苏","元器件","中小板","20190201"
"002948.SZ","002948","青岛银行","山东","银行","中小板","20190116"
"002949.SZ","002949","华阳国际","深圳","建筑工程","中小板","20190226"
"002950.SZ","002950","奥美医疗","湖北","医疗保健","中小板","20190311"
"002951.SZ","002951","金时科技","四川","广告包装","中小板","20190315"
"002952.SZ","002952","亚世光电","辽宁","元器件","中小板","20190328"
"002953.SZ","002953","日丰股份","广东","电气设备","中小板","20190509"
"002955.SZ","002955","鸿合科技","北京","IT设备","中小板","20190523"
"002956.SZ","002956","西麦食品","广西","食品","中小板","20190619"
"002957.SZ","002957","科瑞技术","深圳","专用机械","中小板","20190726"
"002958.SZ","002958","青农商行","山东","银行","中小板","20190326"
"002959.SZ","002959","小熊电器","广东","家用电器","中小板","20190823"
"002960.SZ","002960","青鸟消防","河北","专用机械","中小板","20190809"
"002961.SZ","002961","瑞达期货","福建","多元金融","中小板","20190905"
"002962.SZ","002962","五方光电","湖北","元器件","中小板","20190917"
"002963.SZ","002963","豪尔赛","北京","装修装饰","中小板","20191028"
"002965.SZ","002965","祥鑫科技","广东","汽车配件","中小板","20191025"
"002966.SZ","002966","苏州银行","江苏","银行","中小板","20190802"
"002967.SZ","002967","广电计量","广东","综合类","中小板","20191108"
"002968.SZ","002968","新大正","重庆","房产服务","中小板","20191203"
"002969.SZ","002969","嘉美包装","安徽","广告包装","中小板","20191202"
"002970.SZ","002970","锐明技术","深圳","通信设备","中小板","20191217"
"002971.SZ","002971","和远气体","湖北","化工原料","中小板","20200113"
"002972.SZ","002972","科安达","深圳","运输设备","中小板","20191227"
"002973.SZ","002973","侨银股份","广东","环境保护","中小板","20200106"
"002975.SZ","002975","博杰股份","广东","专用机械","中小板","20200205"
"002976.SZ","002976","瑞玛工业","江苏","元器件","中小板","20200306"
"002977.SZ","002977","天箭科技","四川","通信设备","中小板","20200317"
"002978.SZ","002978","安宁股份","四川","小金属","中小板","20200417"
"002979.SZ","002979","雷赛智能","深圳","专用机械","中小板","20200408"
"002980.SZ","002980","华盛昌","深圳","电器仪表","中小板","20200415"
"002981.SZ","002981","朝阳科技","广东","元器件","中小板","20200417"
"002982.SZ","002982","湘佳股份","湖南","农业综合","中小板","20200424"
"002983.SZ","002983","芯瑞达","安徽","元器件","中小板","20200428"
"002984.SZ","002984","森麒麟","山东","汽车配件","中小板","20200911"
"002985.SZ","002985","北摩高科","北京","航空","中小板","20200429"
"002986.SZ","002986","宇新股份","湖南","化工原料","中小板","20200602"
"002987.SZ","002987","京北方","北京","软件服务","中小板","20200507"
"002988.SZ","002988","豪美新材","广东","铝","中小板","20200518"
"002989.SZ","002989","中天精装","深圳","装修装饰","中小板","20200610"
"002990.SZ","002990","盛视科技","深圳","软件服务","中小板","20200525"
"002991.SZ","002991","甘源食品","江西","食品","中小板","20200731"
"002992.SZ","002992","宝明科技","深圳","元器件","中小板","20200803"
"002993.SZ","002993","奥海科技","广东","元器件","中小板","20200817"
"002995.SZ","002995","天地在线","北京","互联网","中小板","20200805"
"002996.SZ","002996","顺博合金","重庆","铝","中小板","20200828"
"002997.SZ","002997","瑞鹄模具","安徽","汽车配件","中小板","20200903"
"002998.SZ","002998","优彩资源","江苏","化纤","中小板","20200925"
"002999.SZ","002999","天禾股份","广东","批发业","中小板","20200903"
"003000.SZ","003000","劲仔食品","湖南","食品","中小板","20200914"
"003001.SZ","003001","中岩大地","北京","建筑工程","中小板","20201013"
"003002.SZ","003002","壶化股份","山西","化工原料","中小板","20200922"
"003003.SZ","003003","天元股份","广东","广告包装","中小板","20200921"
"003004.SZ","003004","声迅股份","北京","软件服务","中小板","20201126"
"003005.SZ","003005","竞业达","北京","软件服务","中小板","20200922"
"003006.SZ","003006","百亚股份","重庆","造纸","中小板","20200921"
"003007.SZ","003007","直真科技","北京","软件服务","中小板","20200923"
"003008.SZ","003008","开普检测","河南","电气设备","中小板","20200923"
"003009.SZ","003009","中天火箭","陕西","航空","中小板","20200925"
"003010.SZ","003010","若羽臣","广东","互联网","中小板","20200925"
"003011.SZ","003011","海象新材","浙江","家居用品","中小板","20200930"
"003012.SZ","003012","东鹏控股","广东","陶瓷","中小板","20201019"
"003013.SZ","003013","地铁设计","广东","建筑工程","中小板","20201022"
"003015.SZ","003015","日久光电","江苏","元器件","中小板","20201021"
"003016.SZ","003016","欣贺股份","福建","服饰","中小板","20201026"
"003017.SZ","003017","大洋生物","浙江","化工原料","中小板","20201026"
"003018.SZ","003018","金富科技","广东","塑料","中小板","20201106"
"003019.SZ","003019","宸展光电","福建","元器件","中小板","20201117"
"003020.SZ","003020","立方制药","安徽","化学制药","中小板","20201215"
"003021.SZ","003021","兆威机电","深圳","元器件","中小板","20201204"
"003022.SZ","003022","联泓新科","山东","化工原料","中小板","20201208"
"003023.SZ","003023","彩虹集团","四川","家用电器","中小板","20201211"
"003025.SZ","003025","思进智能","浙江","机械基件","中小板","20201211"
"003026.SZ","003026","中晶科技","浙江","半导体","中小板","20201218"
"003027.SZ","003027","同兴环保","安徽","环境保护","中小板","20201218"
"003028.SZ","003028","振邦智能","深圳","元器件","中小板","20201228"
"003029.SZ","003029","吉大正元","吉林","软件服务","中小板","20201224"
"003030.SZ","003030","祖名股份","浙江","食品","中小板","20210106"
"003031.SZ","003031","中瓷电子","河北","元器件","中小板","20210104"
"003032.SZ","003032","传智教育","江苏","文教休闲","中小板","20210112"
"003033.SZ","003033","征和工业","山东","机械基件","中小板","20210111"
"003035.SZ","003035","南网能源","广东","新型电力","中小板","20210119"
"003036.SZ","003036","泰坦股份","浙江","纺织机械","中小板","20210128"
"003037.SZ","003037","三和管桩","广东","水泥","中小板","20210204"
"003038.SZ","003038","鑫铂股份","安徽","铝","中小板","20210210"
"003039.SZ","003039","顺控发展","广东","水务","中小板","20210308"
"003040.SZ","003040","楚天龙","广东","元器件","中小板","20210322"
"003041.SZ","003041","真爱美家","浙江","纺织","中小板","20210406"
"003042.SZ","003042","中农联合","山东","农药化肥","中小板","20210406"
"003043.SZ","003043","华亚智能","江苏","专用机械","中小板","20210406"
"003816.SZ","003816","中国广核","深圳","新型电力","中小板","20190826"
"300001.SZ","300001","特锐德","山东","电气设备","创业板","20091030"
"300002.SZ","300002","神州泰岳","北京","软件服务","创业板","20091030"
"300003.SZ","300003","乐普医疗","北京","医疗保健","创业板","20091030"
"300004.SZ","300004","南风股份","广东","电气设备","创业板","20091030"
"300005.SZ","300005","探路者","北京","服饰","创业板","20091030"
"300006.SZ","300006","莱美药业","重庆","化学制药","创业板","20091030"
"300007.SZ","300007","汉威科技","河南","电器仪表","创业板","20091030"
"300008.SZ","300008","天海防务","上海","船舶","创业板","20091030"
"300009.SZ","300009","安科生物","安徽","生物制药","创业板","20091030"
"300010.SZ","300010","豆神教育","北京","软件服务","创业板","20091030"
"300011.SZ","300011","鼎汉技术","北京","运输设备","创业板","20091030"
"300012.SZ","300012","华测检测","深圳","电器仪表","创业板","20091030"
"300013.SZ","300013","新宁物流","江苏","仓储物流","创业板","20091030"
"300014.SZ","300014","亿纬锂能","广东","电气设备","创业板","20091030"
"300015.SZ","300015","爱尔眼科","湖南","医疗保健","创业板","20091030"
"300016.SZ","300016","北陆药业","北京","中成药","创业板","20091030"
"300017.SZ","300017","网宿科技","上海","电信运营","创业板","20091030"
"300018.SZ","300018","中元股份","湖北","电气设备","创业板","20091030"
"300019.SZ","300019","硅宝科技","四川","化工原料","创业板","20091030"
"300020.SZ","300020","银江股份","浙江","软件服务","创业板","20091030"
"300021.SZ","300021","大禹节水","甘肃","农业综合","创业板","20091030"
"300022.SZ","300022","吉峰科技","四川","农用机械","创业板","20091030"
"300023.SZ","300023","*ST宝德","陕西","专用机械","创业板","20091030"
"300024.SZ","300024","机器人","辽宁","专用机械","创业板","20091030"
"300025.SZ","300025","华星创业","浙江","通信设备","创业板","20091030"
"300026.SZ","300026","红日药业","天津","中成药","创业板","20091030"
"300027.SZ","300027","华谊兄弟","浙江","影视音像","创业板","20091030"
"300029.SZ","300029","*ST天龙","江苏","电气设备","创业板","20091225"
"300030.SZ","300030","阳普医疗","广东","医疗保健","创业板","20091225"
"300031.SZ","300031","宝通科技","江苏","互联网","创业板","20091225"
"300032.SZ","300032","金龙机电","浙江","元器件","创业板","20091225"
"300033.SZ","300033","同花顺","浙江","软件服务","创业板","20091225"
"300034.SZ","300034","钢研高纳","北京","小金属","创业板","20091225"
"300035.SZ","300035","中科电气","湖南","电气设备","创业板","20091225"
"300036.SZ","300036","超图软件","北京","软件服务","创业板","20091225"
"300037.SZ","300037","新宙邦","深圳","化工原料","创业板","20100108"
"300038.SZ","300038","*ST数知","北京","互联网","创业板","20100108"
"300039.SZ","300039","上海凯宝","上海","中成药","创业板","20100108"
"300040.SZ","300040","九洲集团","黑龙江","电气设备","创业板","20100108"
"300041.SZ","300041","回天新材","湖北","化工原料","创业板","20100108"
"300042.SZ","300042","朗科科技","深圳","IT设备","创业板","20100108"
"300043.SZ","300043","星辉娱乐","广东","文教休闲","创业板","20100120"
"300044.SZ","300044","*ST赛为","深圳","软件服务","创业板","20100120"
"300045.SZ","300045","华力创通","北京","IT设备","创业板","20100120"
"300046.SZ","300046","台基股份","湖北","半导体","创业板","20100120"
"300047.SZ","300047","天源迪科","深圳","软件服务","创业板","20100120"
"300048.SZ","300048","合康新能","北京","电气设备","创业板","20100120"
"300049.SZ","300049","福瑞股份","内蒙","医疗保健","创业板","20100120"
"300050.SZ","300050","世纪鼎利","广东","软件服务","创业板","20100120"
"300051.SZ","300051","ST三五","福建","互联网","创业板","20100211"
"300052.SZ","300052","中青宝","深圳","互联网","创业板","20100211"
"300053.SZ","300053","欧比特","广东","半导体","创业板","20100211"
"300054.SZ","300054","鼎龙股份","湖北","化工原料","创业板","20100211"
"300055.SZ","300055","万邦达","北京","环境保护","创业板","20100226"
"300056.SZ","300056","中创环保","福建","环境保护","创业板","20100226"
"300057.SZ","300057","万顺新材","广东","广告包装","创业板","20100226"
"300058.SZ","300058","蓝色光标","北京","广告包装","创业板","20100226"
"300059.SZ","300059","东方财富","上海","证券","创业板","20100319"
"300061.SZ","300061","旗天科技","上海","互联网","创业板","20100319"
"300062.SZ","300062","中能电气","福建","电气设备","创业板","20100319"
"300063.SZ","300063","天龙集团","广东","互联网","创业板","20100326"
"300064.SZ","300064","*ST金刚","河南","矿物制品","创业板","20100326"
"300065.SZ","300065","海兰信","北京","软件服务","创业板","20100326"
"300066.SZ","300066","三川智慧","江西","电器仪表","创业板","20100326"
"300067.SZ","300067","安诺其","上海","染料涂料","创业板","20100421"
"300068.SZ","300068","南都电源","浙江","电气设备","创业板","20100421"
"300069.SZ","300069","金利华电","浙江","电气设备","创业板","20100421"
"300070.SZ","300070","碧水源","北京","环境保护","创业板","20100421"
"300071.SZ","300071","*ST嘉信","北京","广告包装","创业板","20100421"
"300072.SZ","300072","三聚环保","北京","环境保护","创业板","20100427"
"300073.SZ","300073","当升科技","北京","电气设备","创业板","20100427"
"300074.SZ","300074","华平股份","上海","软件服务","创业板","20100427"
"300075.SZ","300075","数字政通","北京","软件服务","创业板","20100427"
"300076.SZ","300076","GQY视讯","浙江","IT设备","创业板","20100430"
"300077.SZ","300077","国民技术","深圳","半导体","创业板","20100430"
"300078.SZ","300078","思创医惠","浙江","软件服务","创业板","20100430"
"300079.SZ","300079","数码视讯","北京","通信设备","创业板","20100430"
"300080.SZ","300080","易成新能","河南","电气设备","创业板","20100625"
"300081.SZ","300081","恒信东方","北京","文教休闲","创业板","20100520"
"300082.SZ","300082","奥克股份","辽宁","化工原料","创业板","20100520"
"300083.SZ","300083","创世纪","广东","机械基件","创业板","20100520"
"300084.SZ","300084","海默科技","甘肃","石油开采","创业板","20100520"
"300085.SZ","300085","银之杰","深圳","软件服务","创业板","20100526"
"300086.SZ","300086","康芝药业","海南","化学制药","创业板","20100526"
"300087.SZ","300087","荃银高科","安徽","种植业","创业板","20100526"
"300088.SZ","300088","长信科技","安徽","元器件","创业板","20100526"
"300089.SZ","300089","文化长城","广东","文教休闲","创业板","20100625"
"300091.SZ","300091","金通灵","江苏","机械基件","创业板","20100625"
"300092.SZ","300092","科新机电","四川","专用机械","创业板","20100708"
"300093.SZ","300093","金刚玻璃","广东","玻璃","创业板","20100708"
"300094.SZ","300094","国联水产","广东","食品","创业板","20100708"
"300095.SZ","300095","华伍股份","江西","机械基件","创业板","20100728"
"300096.SZ","300096","易联众","福建","软件服务","创业板","20100728"
"300097.SZ","300097","智云股份","辽宁","电器仪表","创业板","20100728"
"300098.SZ","300098","高新兴","广东","通信设备","创业板","20100728"
"300099.SZ","300099","精准信息","山东","电器仪表","创业板","20100806"
"300100.SZ","300100","双林股份","浙江","汽车服务","创业板","20100806"
"300101.SZ","300101","振芯科技","四川","通信设备","创业板","20100806"
"300102.SZ","300102","乾照光电","福建","半导体","创业板","20100812"
"300103.SZ","300103","达刚控股","陕西","环境保护","创业板","20100812"
"300105.SZ","300105","龙源技术","山东","电器仪表","创业板","20100820"
"300106.SZ","300106","西部牧业","新疆","农业综合","创业板","20100820"
"300107.SZ","300107","建新股份","河北","化工原料","创业板","20100820"
"300108.SZ","300108","吉药控股","吉林","中成药","创业板","20100825"
"300109.SZ","300109","新开源","河南","化工原料","创业板","20100825"
"300110.SZ","300110","华仁药业","山东","化学制药","创业板","20100825"
"300111.SZ","300111","向日葵","浙江","化学制药","创业板","20100827"
"300112.SZ","300112","万讯自控","深圳","电器仪表","创业板","20100827"
"300113.SZ","300113","顺网科技","浙江","互联网","创业板","20100827"
"300114.SZ","300114","中航电测","陕西","电器仪表","创业板","20100827"
"300115.SZ","300115","长盈精密","深圳","元器件","创业板","20100902"
"300116.SZ","300116","保力新","陕西","电气设备","创业板","20100902"
"300117.SZ","300117","嘉寓股份","北京","装修装饰","创业板","20100902"
"300118.SZ","300118","东方日升","浙江","电气设备","创业板","20100902"
"300119.SZ","300119","瑞普生物","天津","农业综合","创业板","20100917"
"300120.SZ","300120","经纬辉开","天津","元器件","创业板","20100917"
"300121.SZ","300121","阳谷华泰","山东","化工原料","创业板","20100917"
"300122.SZ","300122","智飞生物","重庆","生物制药","创业板","20100928"
"300123.SZ","300123","亚光科技","湖南","半导体","创业板","20100928"
"300124.SZ","300124","汇川技术","深圳","电器仪表","创业板","20100928"
"300125.SZ","300125","聆达股份","辽宁","电气设备","创业板","20101013"
"300126.SZ","300126","锐奇股份","上海","轻工机械","创业板","20101013"
"300127.SZ","300127","银河磁体","四川","元器件","创业板","20101013"
"300128.SZ","300128","锦富技术","江苏","元器件","创业板","20101013"
"300129.SZ","300129","泰胜风能","上海","电气设备","创业板","20101019"
"300130.SZ","300130","新国都","深圳","IT设备","创业板","20101019"
"300131.SZ","300131","英唐智控","深圳","元器件","创业板","20101019"
"300132.SZ","300132","青松股份","福建","化工原料","创业板","20101026"
"300133.SZ","300133","华策影视","浙江","影视音像","创业板","20101026"
"300134.SZ","300134","大富科技","安徽","通信设备","创业板","20101026"
"300135.SZ","300135","宝利国际","江苏","化工原料","创业板","20101026"
"300136.SZ","300136","信维通信","深圳","通信设备","创业板","20101105"
"300137.SZ","300137","先河环保","河北","环境保护","创业板","20101105"
"300138.SZ","300138","晨光生物","河北","食品","创业板","20101105"
"300139.SZ","300139","晓程科技","北京","元器件","创业板","20101112"
"300140.SZ","300140","中环装备","陕西","环境保护","创业板","20101112"
"300141.SZ","300141","和顺电气","江苏","电气设备","创业板","20101112"
"300142.SZ","300142","沃森生物","云南","生物制药","创业板","20101112"
"300143.SZ","300143","盈康生命","山东","医疗保健","创业板","20101209"
"300144.SZ","300144","宋城演艺","浙江","旅游景点","创业板","20101209"
"300145.SZ","300145","中金环境","浙江","专用机械","创业板","20101209"
"300146.SZ","300146","汤臣倍健","广东","医疗保健","创业板","20101215"
"300147.SZ","300147","香雪制药","广东","中成药","创业板","20101215"
"300148.SZ","300148","天舟文化","湖南","互联网","创业板","20101215"
"300149.SZ","300149","睿智医药","广东","生物制药","创业板","20101222"
"300150.SZ","300150","世纪瑞尔","北京","软件服务","创业板","20101222"
"300151.SZ","300151","昌红科技","深圳","机械基件","创业板","20101222"
"300152.SZ","300152","科融环境","河北","环境保护","创业板","20101229"
"300153.SZ","300153","科泰电源","上海","电气设备","创业板","20101229"
"300154.SZ","300154","瑞凌股份","深圳","元器件","创业板","20101229"
"300155.SZ","300155","安居宝","广东","元器件","创业板","20110107"
"300157.SZ","300157","恒泰艾普","北京","石油开采","创业板","20110107"
"300158.SZ","300158","振东制药","山西","化学制药","创业板","20110107"
"300159.SZ","300159","新研股份","新疆","航空","创业板","20110107"
"300160.SZ","300160","秀强股份","江苏","玻璃","创业板","20110113"
"300161.SZ","300161","华中数控","湖北","机床制造","创业板","20110113"
"300162.SZ","300162","雷曼光电","深圳","元器件","创业板","20110113"
"300163.SZ","300163","先锋新材","浙江","其他建材","创业板","20110113"
"300164.SZ","300164","通源石油","陕西","石油开采","创业板","20110113"
"300165.SZ","300165","天瑞仪器","江苏","电器仪表","创业板","20110125"
"300166.SZ","300166","东方国信","北京","软件服务","创业板","20110125"
"300167.SZ","300167","迪威迅","深圳","软件服务","创业板","20110125"
"300168.SZ","300168","万达信息","上海","软件服务","创业板","20110125"
"300169.SZ","300169","天晟新材","江苏","塑料","创业板","20110125"
"300170.SZ","300170","汉得信息","上海","软件服务","创业板","20110201"
"300171.SZ","300171","东富龙","上海","医疗保健","创业板","20110201"
"300172.SZ","300172","中电环保","江苏","环境保护","创业板","20110201"
"300173.SZ","300173","福能东方","广东","轻工机械","创业板","20110201"
"300174.SZ","300174","元力股份","福建","化工原料","创业板","20110201"
"300175.SZ","300175","朗源股份","山东","食品","创业板","20110215"
"300176.SZ","300176","派生科技","广东","汽车配件","创业板","20110215"
"300177.SZ","300177","中海达","广东","通信设备","创业板","20110215"
"300178.SZ","300178","*ST腾邦","深圳","旅游服务","创业板","20110215"
"300179.SZ","300179","四方达","河南","矿物制品","创业板","20110215"
"300180.SZ","300180","华峰超纤","上海","化纤","创业板","20110222"
"300181.SZ","300181","佐力药业","浙江","中成药","创业板","20110222"
"300182.SZ","300182","捷成股份","北京","影视音像","创业板","20110222"
"300183.SZ","300183","东软载波","山东","通信设备","创业板","20110222"
"300184.SZ","300184","力源信息","湖北","元器件","创业板","20110222"
"300185.SZ","300185","通裕重工","山东","工程机械","创业板","20110308"
"300187.SZ","300187","永清环保","湖南","环境保护","创业板","20110308"
"300188.SZ","300188","美亚柏科","福建","软件服务","创业板","20110316"
"300189.SZ","300189","神农科技","海南","种植业","创业板","20110316"
"300190.SZ","300190","维尔利","江苏","环境保护","创业板","20110316"
"300191.SZ","300191","潜能恒信","北京","石油开采","创业板","20110316"
"300192.SZ","300192","科德教育","江苏","文教休闲","创业板","20110322"
"300193.SZ","300193","佳士科技","深圳","专用机械","创业板","20110322"
"300194.SZ","300194","福安药业","重庆","化学制药","创业板","20110322"
"300195.SZ","300195","长荣股份","天津","轻工机械","创业板","20110329"
"300196.SZ","300196","长海股份","江苏","玻璃","创业板","20110329"
"300197.SZ","300197","节能铁汉","深圳","环境保护","创业板","20110329"
"300198.SZ","300198","纳川股份","福建","塑料","创业板","20110407"
"300199.SZ","300199","翰宇药业","深圳","化学制药","创业板","20110407"
"300200.SZ","300200","高盟新材","北京","化工原料","创业板","20110407"
"300201.SZ","300201","海伦哲","江苏","专用机械","创业板","20110407"
"300202.SZ","300202","*ST聚龙","辽宁","IT设备","创业板","20110415"
"300203.SZ","300203","聚光科技","浙江","环境保护","创业板","20110415"
"300204.SZ","300204","舒泰神","北京","生物制药","创业板","20110415"
"300205.SZ","300205","天喻信息","湖北","元器件","创业板","20110421"
"300206.SZ","300206","理邦仪器","深圳","医疗保健","创业板","20110421"
"300207.SZ","300207","欣旺达","深圳","元器件","创业板","20110421"
"300208.SZ","300208","青岛中程","山东","电气设备","创业板","20110426"
"300209.SZ","300209","天泽信息","湖南","软件服务","创业板","20110426"
"300210.SZ","300210","森远股份","辽宁","专用机械","创业板","20110426"
"300211.SZ","300211","亿通科技","江苏","通信设备","创业板","20110505"
"300212.SZ","300212","易华录","北京","软件服务","创业板","20110505"
